State,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Papaya,25-01-2003,750,900,800
Uttar Pradesh,Papaya,27-01-2003,750,850,800
Uttar Pradesh,Apple,27-01-2003,2400,3000,2800
Uttar Pradesh,Papaya,28-01-2003,750,850,800
Uttar Pradesh,Apple,28-01-2003,2600,3000,2800
Uttar Pradesh,Papaya,29-01-2003,700,800,750
Uttar Pradesh,Apple,29-01-2003,2600,3000,2800
Uttar Pradesh,Papaya,30-01-2003,750,800,775
Uttar Pradesh,Apple,30-01-2003,2600,3000,2800
Uttar Pradesh,Papaya,31-01-2003,750,850,800
Uttar Pradesh,Apple,31-01-2003,2400,3000,2800
Uttar Pradesh,Apple,03-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,03-02-2003,800,900,850
Uttar Pradesh,Papaya,04-02-2003,800,900,850
Uttar Pradesh,Apple,04-02-2003,2400,3000,2800
Uttar Pradesh,Apple,05-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,05-02-2003,800,900,850
Uttar Pradesh,Apple,06-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,06-02-2003,700,850,800
Uttar Pradesh,Apple,07-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,07-02-2003,600,800,700
Uttar Pradesh,Papaya,08-02-2003,600,750,700
Uttar Pradesh,Apple,08-02-2003,2400,3000,2800
Uttar Pradesh,Apple,10-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,10-02-2003,600,800,700
Uttar Pradesh,Papaya,11-02-2003,600,800,700
Uttar Pradesh,Apple,11-02-2003,2400,3000,2800
Uttar Pradesh,Apple,12-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,12-02-2003,600,800,700
Uttar Pradesh,Papaya,13-02-2003,600,800,700
Uttar Pradesh,Apple,13-02-2003,2400,3000,2850
Uttar Pradesh,Apple,14-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,14-02-2003,650,700,675
Uttar Pradesh,Apple,15-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,15-02-2003,650,700,675
Uttar Pradesh,Papaya,17-02-2003,650,700,675
Uttar Pradesh,Apple,17-02-2003,2400,3000,2850
Uttar Pradesh,Apple,18-02-2003,2400,3000,2850
Uttar Pradesh,Apple,19-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,19-02-2003,700,800,725
Uttar Pradesh,Apple,20-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,20-02-2003,750,900,800
Uttar Pradesh,Apple,21-02-2003,2400,3000,2850
Uttar Pradesh,Papaya,21-02-2003,800,900,825
Uttar Pradesh,Apple,22-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,22-02-2003,800,900,850
Uttar Pradesh,Papaya,24-02-2003,800,900,850
Uttar Pradesh,Apple,24-02-2003,2400,3000,2800
Uttar Pradesh,Apple,25-02-2003,2400,3000,2800
Uttar Pradesh,Papaya,25-02-2003,800,900,850
Uttar Pradesh,Papaya,28-02-2003,800,900,850
Uttar Pradesh,Apple,28-02-2003,2200,2600,2400
Uttar Pradesh,Apple,03-03-2003,2400,3000,2800
Uttar Pradesh,Papaya,03-03-2003,750,850,800
Uttar Pradesh,Apple,04-03-2003,2400,3000,2600
Uttar Pradesh,Papaya,04-03-2003,750,800,775
Uttar Pradesh,Papaya,05-03-2003,700,800,750
Uttar Pradesh,Apple,05-03-2003,2400,2800,2500
Uttar Pradesh,Papaya,06-03-2003,700,800,750
Uttar Pradesh,Apple,06-03-2003,2400,2800,2500
Uttar Pradesh,Papaya,07-03-2003,700,800,750
Uttar Pradesh,Apple,07-03-2003,2400,2800,2500
Uttar Pradesh,Papaya,08-03-2003,700,800,750
Uttar Pradesh,Apple,08-03-2003,2500,2800,2600
Uttar Pradesh,Papaya,10-03-2003,700,800,750
Uttar Pradesh,Apple,10-03-2003,2500,2800,2600
Uttar Pradesh,Apple,11-03-2003,2500,2800,2600
Uttar Pradesh,Papaya,11-03-2003,700,800,760
Uttar Pradesh,Papaya,12-03-2003,750,850,775
Uttar Pradesh,Apple,12-03-2003,2400,2800,2600
Uttar Pradesh,Apple,13-03-2003,2400,2800,2600
Uttar Pradesh,Papaya,13-03-2003,750,825,780
Uttar Pradesh,Apple,14-03-2003,2400,2800,2600
Uttar Pradesh,Papaya,14-03-2003,750,850,800
Uttar Pradesh,Papaya,15-03-2003,780,840,800
Uttar Pradesh,Apple,15-03-2003,2400,2800,2600
Uttar Pradesh,Apple,17-03-2003,2400,2800,2600
Uttar Pradesh,Papaya,17-03-2003,700,800,750
Uttar Pradesh,Papaya,20-03-2003,700,800,750
Uttar Pradesh,Apple,20-03-2003,2400,2800,2600
Uttar Pradesh,Papaya,21-03-2003,700,800,750
Uttar Pradesh,Apple,21-03-2003,2400,2800,2600
Uttar Pradesh,Apple,22-03-2003,2300,2800,2500
Uttar Pradesh,Papaya,22-03-2003,700,800,750
Uttar Pradesh,Papaya,24-03-2003,700,800,750
Uttar Pradesh,Apple,24-03-2003,2400,2600,2500
Uttar Pradesh,Apple,25-03-2003,2400,2600,2500
Uttar Pradesh,Papaya,25-03-2003,700,800,740
Uttar Pradesh,Apple,26-03-2003,2300,2600,2500
Uttar Pradesh,Papaya,26-03-2003,700,800,760
Uttar Pradesh,Apple,27-03-2003,2400,2700,2500
Uttar Pradesh,Papaya,27-03-2003,750,800,775
Uttar Pradesh,Apple,29-03-2003,2400,3000,2800
Uttar Pradesh,Papaya,29-03-2003,750,800,775
Uttar Pradesh,Papaya,02-04-2003,750,800,775
Uttar Pradesh,Apple,02-04-2003,2600,3000,2800
Uttar Pradesh,Papaya,03-04-2003,750,850,800
Uttar Pradesh,Apple,03-04-2003,2600,3200,3000
Uttar Pradesh,Papaya,04-04-2003,800,900,850
Uttar Pradesh,Apple,04-04-2003,2600,3400,3200
Uttar Pradesh,Apple,05-04-2003,3000,3400,3200
Uttar Pradesh,Papaya,05-04-2003,800,900,860
Uttar Pradesh,Papaya,08-04-2003,800,900,875
Uttar Pradesh,Apple,08-04-2003,3000,3600,3500
Uttar Pradesh,Apple,10-04-2003,2800,3400,3200
Uttar Pradesh,Papaya,10-04-2003,850,950,900
Uttar Pradesh,Papaya,11-04-2003,850,950,900
Uttar Pradesh,Apple,11-04-2003,3100,3300,3200
Uttar Pradesh,Papaya,12-04-2003,850,950,900
Uttar Pradesh,Apple,12-04-2003,3100,3300,3200
Uttar Pradesh,Apple,15-04-2003,3100,3400,3200
Uttar Pradesh,Papaya,15-04-2003,850,950,900
Uttar Pradesh,Apple,16-04-2003,3000,3500,3200
Uttar Pradesh,Papaya,16-04-2003,850,950,900
Uttar Pradesh,Papaya,17-04-2003,850,950,900
Uttar Pradesh,Apple,17-04-2003,3100,3400,3200
Uttar Pradesh,Papaya,18-04-2003,850,950,900
Uttar Pradesh,Apple,18-04-2003,3200,3600,3300
Uttar Pradesh,Papaya,23-04-2003,900,1000,950
Uttar Pradesh,Apple,23-04-2003,3500,3800,3600
Uttar Pradesh,Apple,24-04-2003,3700,4000,3800
Uttar Pradesh,Papaya,24-04-2003,900,1000,950
Uttar Pradesh,Apple,25-04-2003,3700,4000,3800
Uttar Pradesh,Papaya,25-04-2003,900,1000,950
Uttar Pradesh,Apple,26-04-2003,3700,4000,3800
Uttar Pradesh,Papaya,26-04-2003,900,1000,950
Uttar Pradesh,Apple,28-04-2003,3500,4000,3800
Uttar Pradesh,Papaya,28-04-2003,900,1000,960
Uttar Pradesh,Apple,29-04-2003,3700,4000,3800
Uttar Pradesh,Papaya,29-04-2003,900,1000,960
Uttar Pradesh,Papaya,30-04-2003,900,1000,950
Uttar Pradesh,Apple,30-04-2003,3700,4000,3800
Uttar Pradesh,Apple,02-05-2003,3500,3800,3600
Uttar Pradesh,Papaya,02-05-2003,900,1000,950
Uttar Pradesh,Apple,03-05-2003,3500,3800,3600
Uttar Pradesh,Papaya,03-05-2003,900,1000,950
Uttar Pradesh,Apple,05-05-2003,3500,3800,3600
Uttar Pradesh,Papaya,05-05-2003,900,1000,940
Uttar Pradesh,Papaya,06-05-2003,900,1000,940
Uttar Pradesh,Apple,06-05-2003,3500,3800,3600
Uttar Pradesh,Apple,07-05-2003,3500,3800,3600
Uttar Pradesh,Papaya,07-05-2003,900,960,940
Uttar Pradesh,Papaya,08-05-2003,900,960,925
Uttar Pradesh,Apple,08-05-2003,3500,3800,3650
Uttar Pradesh,Papaya,09-05-2003,900,960,925
Uttar Pradesh,Apple,09-05-2003,3600,3800,3650
Bihar,Mango,20-06-2003,90,110,100
Bihar,Mango,21-06-2003,800,850,825
Bihar,Mango,24-06-2003,880,920,900
Bihar,Mango,01-07-2003,840,860,850
Bihar,Mango,02-07-2003,980,1020,1000
Uttar Pradesh,Apple,02-07-2003,3450,3550,3500
Uttar Pradesh,Papaya,02-07-2003,930,960,950
Bihar,Banana,03-07-2003,300,340,320
Bihar,Mango,03-07-2003,1080,1120,1100
Uttar Pradesh,Apple,03-07-2003,3150,3250,3200
Uttar Pradesh,Papaya,03-07-2003,930,960,950
Bihar,Mango,04-07-2003,1030,1050,1040
Uttar Pradesh,Papaya,04-07-2003,940,970,960
Uttar Pradesh,Apple,04-07-2003,3300,3500,3400
Uttar Pradesh,Apple,05-07-2003,3350,3450,3400
Uttar Pradesh,Papaya,05-07-2003,930,970,950
Uttar Pradesh,Apple,07-07-2003,3350,3450,3400
Uttar Pradesh,Papaya,07-07-2003,930,970,950
Uttar Pradesh,Apple,08-07-2003,3100,3300,3200
Uttar Pradesh,Papaya,08-07-2003,900,940,925
Uttar Pradesh,Apple,09-07-2003,3150,3250,3200
Uttar Pradesh,Papaya,09-07-2003,900,950,930
Uttar Pradesh,Papaya,10-07-2003,920,960,940
Uttar Pradesh,Apple,10-07-2003,3150,3250,3200
Uttar Pradesh,Apple,12-07-2003,3450,3550,3500
Uttar Pradesh,Papaya,12-07-2003,900,950,925
Uttar Pradesh,Apple,14-07-2003,3450,3550,3500
Uttar Pradesh,Papaya,14-07-2003,900,950,925
Uttar Pradesh,Papaya,15-07-2003,925,950,940
Uttar Pradesh,Apple,15-07-2003,3450,3550,3500
Uttar Pradesh,Papaya,16-07-2003,935,960,950
Uttar Pradesh,Apple,16-07-2003,3450,3550,3500
Uttar Pradesh,Apple,17-07-2003,3500,3600,3550
Uttar Pradesh,Papaya,17-07-2003,900,1000,950
Uttar Pradesh,Papaya,18-07-2003,925,980,950
Uttar Pradesh,Apple,18-07-2003,3350,3450,3400
Uttar Pradesh,Papaya,19-07-2003,925,1000,960
Uttar Pradesh,Apple,19-07-2003,3100,3250,3200
Punjab,Apple,21-07-2003,1700,1800,1775
Punjab,Banana,21-07-2003,750,820,800
Uttar Pradesh,Apple,21-07-2003,3000,3300,3100
Uttar Pradesh,Papaya,21-07-2003,930,960,950
Punjab,Apple,22-07-2003,1750,1850,1800
Uttar Pradesh,Papaya,22-07-2003,920,950,940
Uttar Pradesh,Apple,22-07-2003,2800,3200,3000
Punjab,Apple,23-07-2003,1350,1550,1400
Uttar Pradesh,Apple,23-07-2003,2800,3200,3000
Uttar Pradesh,Papaya,23-07-2003,900,950,930
Punjab,Apple,24-07-2003,1400,1850,1600
Uttar Pradesh,Apple,24-07-2003,2800,3200,3000
Uttar Pradesh,Papaya,24-07-2003,900,950,925
Punjab,Apple,25-07-2003,1400,1750,1700
Punjab,Apple,26-07-2003,1400,1600,1500
Punjab,Apple,28-07-2003,1450,1600,1500
Punjab,Apple,29-07-2003,1260,1475,1350
Punjab,Apple,30-07-2003,1300,1500,1450
Punjab,Apple,01-08-2003,700,1450,1250
Punjab,Apple,02-08-2003,900,1550,1250
Uttar Pradesh,Apple,02-08-2003,2600,2900,2800
Uttar Pradesh,Papaya,02-08-2003,925,960,950
Punjab,Apple,04-08-2003,800,1470,1250
Uttar Pradesh,Apple,04-08-2003,2300,2500,2400
Uttar Pradesh,Papaya,04-08-2003,940,1000,960
Punjab,Apple,05-08-2003,850,1450,1250
Uttar Pradesh,Papaya,05-08-2003,950,1000,975
Uttar Pradesh,Apple,05-08-2003,2200,2600,2400
Punjab,Apple,06-08-2003,700,1450,1200
Uttar Pradesh,Apple,06-08-2003,2100,2400,2200
Uttar Pradesh,Papaya,06-08-2003,950,1000,975
Punjab,Apple,07-08-2003,650,1450,1200
Uttar Pradesh,Apple,07-08-2003,2100,2400,2200
Uttar Pradesh,Papaya,07-08-2003,950,1000,975
Punjab,Apple,08-08-2003,700,1450,1200
Uttar Pradesh,Papaya,08-08-2003,950,1000,975
Uttar Pradesh,Apple,08-08-2003,2100,2400,2200
Punjab,Apple,09-08-2003,650,1450,1000
Uttar Pradesh,Apple,09-08-2003,1900,2200,2000
Uttar Pradesh,Papaya,09-08-2003,950,1000,975
Punjab,Apple,11-08-2003,650,1250,1000
Uttar Pradesh,Papaya,11-08-2003,950,1000,975
Uttar Pradesh,Apple,11-08-2003,1900,2200,2000
Uttar Pradesh,Papaya,12-08-2003,925,980,960
Uttar Pradesh,Apple,12-08-2003,1800,2200,2000
Uttar Pradesh,Apple,13-08-2003,1800,2200,2000
Uttar Pradesh,Papaya,13-08-2003,920,980,960
Punjab,Apple,14-08-2003,700,1450,1250
Uttar Pradesh,Papaya,14-08-2003,925,950,940
Uttar Pradesh,Apple,14-08-2003,2000,2500,2200
Punjab,Apple,16-08-2003,700,1450,1300
Uttar Pradesh,Apple,16-08-2003,2000,2400,2200
Uttar Pradesh,Papaya,16-08-2003,900,1000,950
Punjab,Apple,18-08-2003,800,1400,1200
Uttar Pradesh,Apple,18-08-2003,2300,2800,2500
Uttar Pradesh,Papaya,18-08-2003,925,970,950
Punjab,Apple,19-08-2003,1000,1450,1200
Uttar Pradesh,Papaya,19-08-2003,925,975,960
Uttar Pradesh,Apple,19-08-2003,2300,2800,2500
Punjab,Apple,20-08-2003,1000,1475,1250
Uttar Pradesh,Papaya,20-08-2003,900,950,940
Uttar Pradesh,Apple,20-08-2003,2300,2600,2500
Punjab,Apple,21-08-2003,1000,1450,1200
Uttar Pradesh,Papaya,21-08-2003,900,950,935
Uttar Pradesh,Apple,21-08-2003,2400,2600,2450
Uttar Pradesh,Apple,22-08-2003,2300,2500,2400
Uttar Pradesh,Papaya,22-08-2003,925,950,940
Punjab,Apple,23-08-2003,650,1400,1250
Uttar Pradesh,Papaya,23-08-2003,925,975,950
Uttar Pradesh,Apple,23-08-2003,2200,2500,2400
Punjab,Apple,25-08-2003,800,1500,1200
Punjab,Banana,25-08-2003,400,500,450
Uttar Pradesh,Apple,25-08-2003,2200,2500,2400
Uttar Pradesh,Papaya,25-08-2003,900,1000,950
Maharashtra,Pomegranate,25-08-2003,100,400,250
Punjab,Apple,26-08-2003,750,1500,1200
Uttar Pradesh,Apple,26-08-2003,2000,2500,2400
Uttar Pradesh,Papaya,26-08-2003,900,1000,960
Punjab,Apple,27-08-2003,800,1500,1300
Uttar Pradesh,Apple,27-08-2003,2000,2600,2400
Bihar,Banana,28-08-2003,4550,4570,4560
Punjab,Apple,28-08-2003,700,1550,1100
Uttar Pradesh,Apple,28-08-2003,2200,2500,2400
Uttar Pradesh,Papaya,28-08-2003,950,1000,975
Punjab,Apple,29-08-2003,700,1500,1200
Uttar Pradesh,Apple,29-08-2003,2200,2500,2400
Uttar Pradesh,Papaya,29-08-2003,950,1000,975
Punjab,Apple,30-08-2003,700,1570,1250
Uttar Pradesh,Apple,30-08-2003,2200,2500,2400
Uttar Pradesh,Papaya,30-08-2003,940,980,960
Punjab,Apple,01-09-2003,650,1500,1100
Punjab,Apple,02-09-2003,800,1400,1000
Uttar Pradesh,Apple,02-09-2003,2100,2400,2200
Uttar Pradesh,Papaya,02-09-2003,900,1000,950
Bihar,Banana,03-09-2003,4480,4520,4500
Punjab,Apple,03-09-2003,700,1550,1000
Uttar Pradesh,Papaya,03-09-2003,900,1000,950
Uttar Pradesh,Apple,03-09-2003,2000,2400,2200
Punjab,Apple,04-09-2003,1000,1550,1250
Uttar Pradesh,Papaya,04-09-2003,900,1000,950
Uttar Pradesh,Apple,04-09-2003,2100,2400,2200
Bihar,Banana,05-09-2003,5080,5120,5100
Uttar Pradesh,Apple,05-09-2003,2100,2400,2200
Uttar Pradesh,Papaya,05-09-2003,900,1000,950
Punjab,Apple,06-09-2003,1000,1600,1300
Uttar Pradesh,Apple,06-09-2003,2100,2400,2200
Uttar Pradesh,Papaya,06-09-2003,925,975,960
Bihar,Banana,08-09-2003,3180,3220,3200
Punjab,Apple,08-09-2003,1000,1750,1400
Punjab,Apple,08-09-2003,1000,1650,1500
Punjab,Banana,08-09-2003,350,450,400
Uttar Pradesh,Papaya,08-09-2003,925,975,960
Uttar Pradesh,Apple,08-09-2003,2100,2300,2200
Bihar,Banana,09-09-2003,4580,4620,4600
Punjab,Apple,09-09-2003,1000,1750,1500
Uttar Pradesh,Apple,09-09-2003,2000,2200,2100
Uttar Pradesh,Papaya,09-09-2003,900,975,940
Bihar,Banana,10-09-2003,4270,4290,4280
Punjab,Apple,10-09-2003,1000,1600,1450
Bihar,Banana,11-09-2003,3090,3110,3100
Punjab,Apple,11-09-2003,1000,1800,1350
Punjab,Apple,12-09-2003,1000,1750,1350
Punjab,Apple,13-09-2003,1000,1850,1500
Punjab,Apple,15-09-2003,1000,1650,1400
Uttar Pradesh,Apple,15-09-2003,2000,2300,2200
Uttar Pradesh,Papaya,15-09-2003,900,1000,975
Bihar,Banana,16-09-2003,4180,4220,4200
Punjab,Apple,16-09-2003,1000,1650,1500
Uttar Pradesh,Papaya,16-09-2003,900,1000,960
Uttar Pradesh,Apple,16-09-2003,1800,2200,2000
Punjab,Apple,17-09-2003,1500,2000,1800
Punjab,Banana,17-09-2003,275,400,350
Uttar Pradesh,Apple,17-09-2003,1800,2200,2000
Uttar Pradesh,Papaya,17-09-2003,900,1000,960
Bihar,Banana,18-09-2003,3600,3700,3660
Punjab,Apple,18-09-2003,1600,2000,1800
Uttar Pradesh,Papaya,18-09-2003,900,1000,975
Uttar Pradesh,Apple,18-09-2003,1800,2100,2000
Punjab,Apple,19-09-2003,1000,1800,1500
Uttar Pradesh,Apple,19-09-2003,1900,2100,2000
Uttar Pradesh,Papaya,19-09-2003,900,1000,960
Uttar Pradesh,Apple,20-09-2003,1900,2000,1950
Uttar Pradesh,Papaya,20-09-2003,900,1000,960
Uttar Pradesh,Apple,22-09-2003,2000,2100,2050
Uttar Pradesh,Papaya,22-09-2003,900,1000,950
Bihar,Banana,23-09-2003,3000,3200,3100
Punjab,Apple,23-09-2003,1000,1800,1500
Punjab,Apple,24-09-2003,1000,1850,1550
Punjab,Apple,25-09-2003,1000,1800,1550
Punjab,Banana,25-09-2003,350,400,375
Punjab,Apple,26-09-2003,1000,1800,1600
Punjab,Apple,27-09-2003,1100,1850,1470
Punjab,Apple,29-09-2003,1100,1750,1550
Punjab,Banana,29-09-2003,350,400,375
Punjab,Apple,30-09-2003,1000,1800,1650
Punjab,Apple,01-10-2003,1450,1800,1500
Uttar Pradesh,Papaya,02-10-2003,950,1000,975
Uttar Pradesh,Apple,02-10-2003,2100,2300,2200
Punjab,Apple,03-10-2003,1000,1800,1500
Punjab,Apple,06-10-2003,1000,1900,1700
Punjab,Apple,07-10-2003,1000,1650,1500
Uttar Pradesh,Apple,07-10-2003,2400,2500,2450
Uttar Pradesh,Papaya,07-10-2003,900,1000,950
Punjab,Apple,08-10-2003,1000,1800,1500
Punjab,Banana,08-10-2003,350,400,375
Punjab,Apple,09-10-2003,700,1800,1550
Punjab,Apple,10-10-2003,1000,1800,1500
Uttar Pradesh,Papaya,10-10-2003,900,1000,960
Uttar Pradesh,Apple,10-10-2003,2400,2600,2500
Punjab,Apple,11-10-2003,1000,1800,1500
Uttar Pradesh,Papaya,11-10-2003,900,1000,975
Uttar Pradesh,Apple,11-10-2003,2400,2600,2500
Maharashtra,Pomegranate,11-10-2003,100,500,300
Punjab,Apple,13-10-2003,800,1875,1500
Uttar Pradesh,Apple,13-10-2003,2400,2600,2500
Uttar Pradesh,Papaya,13-10-2003,925,1000,975
Punjab,Apple,14-10-2003,1000,1850,1550
Uttar Pradesh,Apple,14-10-2003,2300,2500,2400
Uttar Pradesh,Papaya,14-10-2003,900,1000,960
Punjab,Apple,15-10-2003,800,1550,1275
Uttar Pradesh,Papaya,15-10-2003,900,1000,950
Uttar Pradesh,Apple,15-10-2003,2200,2400,2300
Punjab,Apple,16-10-2003,850,1850,1550
Uttar Pradesh,Papaya,16-10-2003,900,975,940
Uttar Pradesh,Apple,16-10-2003,2100,2300,2200
Punjab,Apple,17-10-2003,1000,1750,1500
Uttar Pradesh,Papaya,17-10-2003,900,950,940
Punjab,Apple,18-10-2003,800,1850,1550
Uttar Pradesh,Papaya,18-10-2003,900,975,940
Uttar Pradesh,Apple,18-10-2003,2100,2300,2200
Punjab,Apple,20-10-2003,1000,1850,1500
Punjab,Apple,21-10-2003,1000,1950,1500
Punjab,Apple,22-10-2003,1000,1750,1500
Punjab,Apple,23-10-2003,1000,1840,1500
Punjab,Apple,24-10-2003,1000,1840,1500
Punjab,Apple,25-10-2003,800,1950,1500
Punjab,Apple,27-10-2003,1000,1860,1540
Punjab,Apple,28-10-2003,900,1750,1450
Punjab,Apple,29-10-2003,800,1550,1350
Punjab,Apple,30-10-2003,800,1750,1500
Punjab,Apple,31-10-2003,900,1600,1475
Punjab,Apple,01-11-2003,1000,1800,1400
Punjab,Apple,03-11-2003,1200,1800,1500
Uttar Pradesh,Apple,03-11-2003,2350,2450,2400
Uttar Pradesh,Papaya,03-11-2003,925,975,960
Punjab,Apple,04-11-2003,1000,1750,1550
Uttar Pradesh,Papaya,04-11-2003,950,1000,975
Uttar Pradesh,Apple,04-11-2003,2350,2450,2400
Punjab,Apple,05-11-2003,1000,1850,1600
Punjab,Apple,06-11-2003,1000,2000,1750
Punjab,Apple,07-11-2003,1000,1550,1375
Punjab,Apple,08-11-2003,1000,2000,1550
Uttar Pradesh,Apple,08-11-2003,2350,2450,2400
Uttar Pradesh,Papaya,08-11-2003,925,975,960
Punjab,Apple,10-11-2003,1100,1900,1550
Uttar Pradesh,Papaya,10-11-2003,925,975,960
Uttar Pradesh,Apple,10-11-2003,2350,2450,2400
Punjab,Apple,11-11-2003,1000,1950,1750
Uttar Pradesh,Papaya,11-11-2003,925,980,950
Uttar Pradesh,Apple,11-11-2003,2350,2450,2400
Punjab,Apple,12-11-2003,1000,1950,1800
Uttar Pradesh,Apple,12-11-2003,2350,2450,2400
Uttar Pradesh,Papaya,12-11-2003,925,975,950
Punjab,Apple,13-11-2003,1000,1800,1500
Uttar Pradesh,Papaya,13-11-2003,900,960,940
Uttar Pradesh,Apple,13-11-2003,2400,2500,2450
Punjab,Apple,14-11-2003,1000,1750,1500
Uttar Pradesh,Apple,14-11-2003,2450,2550,2500
Uttar Pradesh,Papaya,14-11-2003,900,1000,950
Punjab,Apple,15-11-2003,1200,1850,1550
Uttar Pradesh,Apple,15-11-2003,2450,2550,2500
Uttar Pradesh,Papaya,15-11-2003,925,975,960
Punjab,Apple,17-11-2003,900,1550,1350
Punjab,Apple,18-11-2003,900,1750,1500
Punjab,Apple,19-11-2003,900,1850,1450
Bihar,Banana,20-11-2003,1780,1820,1800
Punjab,Apple,20-11-2003,1000,1650,1475
Bihar,Banana,21-11-2003,2180,2220,2200
Punjab,Apple,21-11-2003,1000,1550,1350
Bihar,Banana,22-11-2003,2500,2700,2600
Punjab,Apple,22-11-2003,900,1600,1300
Bihar,Banana,24-11-2003,2200,2400,2300
Punjab,Apple,24-11-2003,900,1700,1500
Bihar,Banana,25-11-2003,2400,2800,2600
Punjab,Apple,25-11-2003,800,1780,1700
Punjab,Apple,27-11-2003,900,1750,1375
Punjab,Apple,28-11-2003,700,1550,1350
Bihar,Banana,29-11-2003,2800,3000,2900
Punjab,Apple,29-11-2003,800,1500,1400
Punjab,Apple,01-12-2003,800,1750,1350
Bihar,Banana,02-12-2003,2200,2600,2400
Punjab,Apple,02-12-2003,1000,1500,1375
Bihar,Banana,03-12-2003,2000,2200,2100
Punjab,Apple,03-12-2003,950,1550,1450
Punjab,Apple,04-12-2003,900,1750,1500
Bihar,Banana,05-12-2003,1400,1600,1500
Punjab,Apple,05-12-2003,850,1800,1600
Punjab,Apple,06-12-2003,900,1475,1350
Punjab,Apple,08-12-2003,900,1500,1350
Punjab,Apple,09-12-2003,1000,1540,1350
Punjab,Apple,10-12-2003,900,1750,1550
Punjab,Apple,11-12-2003,1000,1750,1670
Punjab,Apple,12-12-2003,1000,1475,1350
Bihar,Banana,13-12-2003,1500,1900,1700
Punjab,Apple,13-12-2003,1000,1750,1400
